# Time-averaged data for fix relax3
# TimeStep c_Tup c_Tdown c_allke c_allpe
1289900 459.071 457.956 210.715 -28245
1290000 460.309 458.759 211.283 -28245.5
1290100 461.078 457.534 211.636 -28245.5
1290200 460.853 457.471 211.533 -28245.1
1290300 462.325 456.058 212.208 -28245.4
1290400 461.265 456.678 211.722 -28245
1290500 462.666 456.236 212.365 -28245.6
1290600 462.02 457.773 212.069 -28245.3
1290700 461.907 456.512 212.017 -28245.3
1290800 460.849 456.619 211.531 -28244.9
1290900 461.064 456.884 211.629 -28244.9
1291000 460.641 456.354 211.435 -28244.7
1291100 461.946 455.595 212.035 -28245.1
1291200 461.52 456.498 211.839 -28244.7
1291300 463.223 455.574 212.62 -28245.1
1291400 463.548 456.139 212.77 -28245.4
1291500 461.042 457.069 211.619 -28244.4
1291600 460.729 457.592 211.476 -28244.4
1291700 463.667 454.796 212.824 -28245.2
1291800 462.871 454.528 212.459 -28244.5
1291900 462.751 454.752 212.404 -28244.6
1292000 462.439 456.605 212.261 -28244.8
1292100 460.771 456.543 211.495 -28244.1
1292200 464.381 455.989 213.152 -28245.4
1292300 463.251 457.158 212.634 -28245.1
1292400 461.733 454.471 211.937 -28244.8
1292500 461.396 458.731 211.782 -28245.2
1292600 463.321 459.088 212.666 -28246.3
1292700 459.06 455.87 210.71 -28244.4
1292800 462.034 457.74 212.075 -28245.6
1292900 462.222 458.629 212.161 -28245.7
1293000 460.326 456.74 211.291 -28244.9
1293100 461.015 455.754 211.607 -28245
1293200 462.236 457.803 212.168 -28245.4
1293300 461.916 455.781 212.021 -28244.8
1293400 462.309 454.966 212.201 -28244.7
1293500 462.751 456.701 212.404 -28245.1
1293600 462.159 457.953 212.132 -28245.1
1293700 459.456 455.167 210.892 -28243.8
1293800 464.013 457.047 212.983 -28245.7
1293900 462.47 454.903 212.275 -28244.8
1294000 461.949 455.395 212.036 -28244.8
1294100 461.006 455.128 211.603 -28244.5
1294200 462.585 458.966 212.328 -28245.5
1294300 461.637 457.36 211.893 -28245.5
1294400 461.26 456.6 211.72 -28245.3
1294500 461.924 458.104 212.024 -28245.6
1294600 459.272 458.175 210.807 -28244.4
1294700 462.555 455.641 212.314 -28245.5
1294800 461.934 456.456 212.029 -28245.3
1294900 461.789 457.426 211.963 -28244.9
1295000 461.781 455.009 211.959 -28244.6
1295100 462.61 456.316 212.339 -28244.6
1295200 464.094 455.463 213.021 -28244.9
1295300 463.546 455.315 212.769 -28244.8
1295400 462.208 456.171 212.155 -28244.7
1295500 463.186 458.283 212.604 -28245.7
1295600 459.65 458.355 210.981 -28244.6
1295700 462.905 456.512 212.475 -28246.2
1295800 458.895 456.734 210.634 -28244.5
1295900 461.888 457.879 212.008 -28245.5
1296000 460.298 456.091 211.278 -28244.4
1296100 462.652 456.955 212.358 -28245.3
1296200 462.949 457.461 212.495 -28245.3
1296300 462.614 455.598 212.341 -28244.8
1296400 462.642 456.666 212.354 -28244.5
1296500 462.737 454.862 212.398 -28244.6
1296600 461.733 455.965 211.937 -28244.3
1296700 463.068 455.077 212.549 -28244.6
1296800 464.308 457.217 213.119 -28245.1
1296900 462.793 454.507 212.423 -28244.3
1297000 463.818 453.392 212.894 -28244.4
1297100 463.977 455.66 212.967 -28244.8
1297200 461.925 456.066 212.025 -28244.3
1297300 462.295 458.086 212.195 -28244.5
1297400 463 454.385 212.518 -28244.5
1297500 462.393 456.448 212.24 -28244.1
1297600 464.446 455.106 213.182 -28244.9
1297700 464.28 454.43 213.106 -28244.8
1297800 462.473 456.925 212.277 -28244.2
1297900 462.331 453.972 212.211 -28244
1298000 463.705 455.228 212.842 -28244.5
1298100 462.931 454.23 212.487 -28244
1298200 463.9 453.988 212.931 -28244.5
1298300 463.054 456.066 212.543 -28244.4
1298400 462.461 458.246 212.271 -28244.7
1298500 462.411 455.079 212.248 -28244.7
1298600 463.724 455.696 212.851 -28245.1
1298700 461.806 456.074 211.97 -28244.3
1298800 461.657 454.95 211.902 -28244.1
1298900 462.965 454.624 212.502 -28244.3
1299000 464.358 455.144 213.142 -28244.8
1299100 463.055 454.448 212.544 -28244.2
1299200 463.666 454.283 212.824 -28244.8
1299300 461.78 455.609 211.959 -28244.2
1299400 462.234 456.946 212.167 -28244.9
1299500 462.494 456.068 212.286 -28245.1
1299600 461.746 457.375 211.943 -28245.3
1299700 461.378 458.147 211.774 -28245.5
1299800 459.989 455.845 211.136 -28244.8
1299900 462.073 457.672 212.093 -28245.8
1300000 461.254 456.457 211.717 -28245.6
1300100 460.846 459.623 211.53 -28246
1300200 458.031 458.574 210.238 -28244.8
1300300 461.766 458.892 211.952 -28246.1
1300400 461.668 456.21 211.907 -28245.7
1300500 460.526 458.006 211.383 -28245.1
1300600 461.673 457.943 211.909 -28245.5
1300700 461.547 457.758 211.851 -28245.4
1300800 461.306 458.216 211.741 -28245.2
1300900 462.628 456.021 212.347 -28245.7
1301000 460.583 456.702 211.409 -28244.9
1301100 460.177 456.791 211.222 -28244.8
1301200 461.895 457.401 212.011 -28245.5
1301300 462.663 456.826 212.364 -28245.8
1301400 460.158 457.43 211.214 -28244.9
1301500 460.648 455.697 211.439 -28245.3
1301600 459.718 460.292 211.012 -28245.7
1301700 459.548 459.748 210.934 -28245.9
1301800 461.044 458.11 211.62 -28246.2
1301900 460.918 460.404 211.562 -28245.9
1302000 460.8 456.672 211.508 -28245.4
1302100 461.861 456.636 211.996 -28245.3
1302200 461.204 456.185 211.694 -28244.4
1302300 463.843 456.915 212.905 -28245.4
1302400 461.974 454.574 212.047 -28244.6
1302500 463.501 457.989 212.748 -28245.5
1302600 461.104 456.648 211.648 -28244.6
1302700 463.337 455.396 212.673 -28245.8
1302800 460.772 457.139 211.495 -28245.4
1302900 459.722 459.923 211.014 -28245.7
1303000 459.174 460.984 210.762 -28246.2
1303100 458.114 458.693 210.276 -28245.9
1303200 459.151 460.816 210.752 -28246.3
1303300 460.304 458.943 211.281 -28246.5
1303400 458.863 457.306 210.619 -28245.6
1303500 460.649 458.94 211.439 -28245.9
1303600 461.855 458.202 211.993 -28246.1
1303700 460.784 458.007 211.501 -28245.4
1303800 462.58 457.212 212.325 -28245.7
1303900 461.024 456.02 211.611 -28244.7
1304000 460.561 456.761 211.399 -28244.7
1304100 461.366 456.474 211.768 -28245.1
1304200 462.697 456.92 212.379 -28245.5
1304300 460.942 455.912 211.574 -28244.6
1304400 461.518 455.983 211.838 -28244.9
1304500 461.511 457.544 211.835 -28244.9
1304600 461.664 455.869 211.905 -28245.2
1304700 463.281 458.163 212.647 -28245.9
1304800 460.713 456.266 211.468 -28244.8
1304900 462.233 458.641 212.166 -28245.6
1305000 461.396 458.069 211.782 -28245.5
1305100 460.361 455.492 211.307 -28244.8
1305200 460.741 456.709 211.481 -28245.1
1305300 460.492 457.898 211.367 -28245.1
1305400 462.819 458.752 212.435 -28246
1305500 461.66 457.464 211.903 -28245.3
1305600 460.404 455.549 211.327 -28244.6
1305700 461.219 456.947 211.701 -28245.1
1305800 460.259 455.905 211.26 -28244.7
1305900 463.467 457.19 212.733 -28246.2
1306000 460.735 458.621 211.479 -28245.3
1306100 460.966 456.613 211.585 -28245.6
1306200 460.104 457.74 211.189 -28245.3
1306300 461.333 457.498 211.753 -28245.8
1306400 459.271 458.033 210.807 -28245.1
1306500 461.065 459.231 211.63 -28246
1306600 459.501 457.935 210.912 -28245.1
1306700 461.5 457.781 211.83 -28245.9
1306800 461.708 456.858 211.925 -28245.9
1306900 460.767 459.113 211.493 -28245.6
1307000 460.257 457.915 211.259 -28245.2
1307100 461.264 458.417 211.721 -28245.5
1307200 461.89 454.89 212.009 -28245.2
1307300 461.74 456.603 211.94 -28244.9
1307400 462.811 457.453 212.432 -28245.5
1307500 461.309 457.3 211.742 -28245.1
1307600 460.883 457.957 211.546 -28245
1307700 461.684 457.243 211.914 -28245.2
1307800 461.676 456.046 211.91 -28245.1
1307900 462.594 457.781 212.332 -28245.7
1308000 461.734 457.744 211.937 -28245.4
1308100 460.432 456.325 211.34 -28244.9
1308200 459.925 458.678 211.107 -28244.8
1308300 462.082 454.873 212.097 -28245.4
1308400 462.409 457.943 212.247 -28245.6
1308500 462.137 458.05 212.122 -28245.5
1308600 462.75 457.358 212.403 -28245.7
1308700 461.854 458.179 211.992 -28245.2
1308800 461.956 456.462 212.039 -28245
1308900 461.293 456.039 211.735 -28244.4
1309000 463.23 455.78 212.624 -28244.9
1309100 462.708 455.207 212.384 -28244.7
1309200 461.197 454.578 211.691 -28244.4
1309300 462.989 455.114 212.513 -28245.8
1309400 459.031 458.849 210.697 -28244.4
1309500 460.863 455.864 211.537 -28245.3
1309600 461.339 456.798 211.756 -28245.3
1309700 461.843 457.708 211.987 -28245.8
1309800 460.41 458.117 211.329 -28245.5
1309900 460.66 457.372 211.444 -28245.5
1310000 460.404 457.937 211.327 -28245.4
1310100 460.644 458.467 211.437 -28245.5
1310200 459.561 456.265 210.94 -28244.9
1310300 461.855 456.825 211.993 -28245.9
1310400 461.684 457.158 211.914 -28245.8
1310500 459.767 456.055 211.034 -28245.2
1310600 459.204 460.199 210.776 -28245.1
1310700 461.456 457.216 211.81 -28245.6
1310800 462.651 456.837 212.358 -28245.9
1310900 461.46 457.081 211.811 -28245.4
1311000 460.448 457.955 211.347 -28245.3
1311100 460.371 458.647 211.312 -28245.6
1311200 460.511 457.998 211.376 -28245.6
1311300 460.35 457.152 211.302 -28245.2
1311400 461.724 457.496 211.933 -28245.6
1311500 461.878 458.898 212.003 -28245.7
1311600 461.53 458.148 211.844 -28245.7
1311700 461.691 456.337 211.917 -28245.6
1311800 461.15 457.363 211.669 -28245.3
1311900 460.373 459.003 211.312 -28245.3
1312000 459.889 456.915 211.09 -28245.3
1312100 461.132 458.961 211.661 -28245.7
1312200 460.904 456.988 211.556 -28245.4
1312300 461.194 457.953 211.69 -28245.6
1312400 461.586 457.178 211.869 -28245.8
1312500 460.523 459.604 211.381 -28245.7
1312600 459.362 457.329 210.849 -28245.2
1312700 460.411 458.441 211.33 -28245.8
1312800 459.652 458.043 210.981 -28245.5
1312900 459.954 457.267 211.12 -28245.4
1313000 460.527 458.265 211.383 -28245.3
1313100 462.552 457.895 212.313 -28245.8
1313200 462.912 457.324 212.478 -28246
1313300 460.039 456.072 211.159 -28244.8
1313400 461.752 458.33 211.946 -28246
1313500 459.725 458.394 211.015 -28245.2
1313600 459.755 457.831 211.029 -28245.1
1313700 461.336 458.338 211.754 -28245.4
1313800 462.014 455.902 212.066 -28245.2
1313900 462.912 458.58 212.478 -28245.5
1314000 462.554 454.436 212.314 -28245.2
1314100 460.893 458.271 211.551 -28244.8
1314200 460.514 455.505 211.377 -28244.8
1314300 459.906 457.794 211.098 -28244.7
1314400 461.703 457.858 211.923 -28245.5
1314500 463.34 456.293 212.674 -28246
1314600 459.384 457.999 210.859 -28244.5
1314700 463.306 456.792 212.659 -28246.1
1314800 460.77 457.919 211.495 -28245.3
1314900 460.027 458.251 211.154 -28245.4
1315000 459.074 458.16 210.716 -28245
1315100 461.015 457.672 211.607 -28245.8
1315200 461.028 459.063 211.613 -28246.2
1315300 459.597 459.063 210.956 -28245.9
1315400 460.307 458.483 211.282 -28246.4
1315500 459.224 460.375 210.785 -28246.1
1315600 458.892 458.722 210.633 -28245.9
1315700 459.14 459.739 210.747 -28245.8
1315800 460.497 458.968 211.369 -28246
1315900 459.465 457.049 210.896 -28245.2
1316000 462.054 458.423 212.084 -28246.1
1316100 460.6 457.329 211.417 -28245.3
1316200 460.82 457.962 211.518 -28245.5
1316300 461.52 459.784 211.839 -28245.8
1316400 461.19 457.547 211.687 -28245.6
1316500 460.203 458.117 211.234 -28245.2
1316600 460.898 457.696 211.554 -28245.7
1316700 460.844 458.393 211.529 -28245.6
1316800 462.358 457.648 212.224 -28246.2
1316900 459.207 457.436 210.778 -28244.6
1317000 461.316 456.414 211.745 -28245.3
1317100 462.356 457.909 212.223 -28245.7
1317200 463.091 457.627 212.56 -28246.2
1317300 457.678 458.943 210.075 -28244.4
1317400 460.759 456.729 211.49 -28245.7
1317500 459.47 457.112 210.898 -28245
1317600 462.529 457.561 212.302 -28246.4
1317700 460.533 458.702 211.386 -28245.5
1317800 460.06 457.611 211.169 -28245.4
1317900 461.748 458.11 211.944 -28246.1
1318000 459.699 458.199 211.003 -28245.3
1318100 460.687 457.181 211.457 -28245.7
1318200 460.551 458.432 211.394 -28245.8
1318300 460.531 458.203 211.385 -28246.1
1318400 457.222 457.736 209.866 -28245.1
1318500 460.331 459.768 211.293 -28246.6
1318600 457.437 459.073 209.965 -28245.3
1318700 461.638 457.898 211.893 -28246.8
1318800 459.453 459.681 210.89 -28245.6
1318900 461.351 458.377 211.761 -28246
1319000 459.561 457.895 210.94 -28244.8
1319100 461.926 455.917 212.025 -28245.2
1319200 462.891 456.68 212.468 -28244.9
1319300 463.387 456.208 212.696 -28245
1319400 461.597 455.149 211.874 -28244.2
1319500 462.92 456.489 212.481 -28245.1
1319600 461.303 456.248 211.739 -28244.6
1319700 461.993 454.83 212.056 -28245
1319800 462.294 457.354 212.194 -28245.4
1319900 461.558 458.496 211.857 -28245.6
1320000 460.98 458.687 211.591 -28245.8
1320100 460.181 459.238 211.224 -28246
1320200 459.31 459.158 210.824 -28245.8
1320300 460.234 458.554 211.249 -28246.2
1320400 459.322 458.992 210.83 -28246.1
1320500 458.794 459.026 210.588 -28246
1320600 458.815 459.39 210.597 -28245.9
1320700 458.805 459.418 210.593 -28245.9
1320800 459.281 459.371 210.811 -28245.8
1320900 462.771 458.645 212.413 -28246.8
1321000 461.797 457.461 211.966 -28245.9
1321100 460.876 456.392 211.543 -28245.8
1321200 459.012 460.266 210.688 -28245.5
1321300 459.126 458.738 210.74 -28245.6
1321400 461.016 458.162 211.608 -28246.4
1321500 459.832 458.735 211.064 -28246.3
1321600 458.424 461.027 210.418 -28245.9
1321700 459.152 458.456 210.752 -28246.1
1321800 457.63 457.478 210.054 -28245.1
1321900 460.764 459.367 211.492 -28246.5
1322000 459.203 459.003 210.776 -28245.8
1322100 459.379 457.492 210.856 -28245.8
1322200 460.646 458.862 211.438 -28245.9
1322300 460.946 456.492 211.575 -28245.6
1322400 461.562 457.718 211.858 -28246.2
1322500 459.584 458.047 210.95 -28245.7
1322600 458.518 458.866 210.461 -28245.6
1322700 459.793 458.662 211.046 -28246.5
1322800 458.314 461.304 210.368 -28246.2
1322900 459.62 461.588 210.967 -28246.9
1323000 458.581 459.211 210.49 -28246.1
1323100 460.021 459.49 211.151 -28246.7
1323200 459.027 459.855 210.695 -28246.1
1323300 459.817 458.028 211.057 -28246
1323400 460.127 458.61 211.2 -28246.2
1323500 457.812 458.187 210.137 -28245.2
1323600 461.574 459.265 211.864 -28246.8
1323700 458.844 459.3 210.611 -28245.7
1323800 459.136 459.582 210.745 -28245.9
1323900 460.103 459.324 211.189 -28246.5
1324000 457.359 459.843 209.929 -28245.1
1324100 462.235 457.48 212.167 -28246.5
1324200 459.889 457.037 211.09 -28245.3
1324300 460.276 458.388 211.268 -28245.9
1324400 460.082 459.735 211.179 -28245.8
1324500 461.188 457.442 211.686 -28246.2
1324600 460.941 459.329 211.573 -28246
1324700 460.192 456.526 211.23 -28245.6
1324800 458.762 459.626 210.573 -28245.5
1324900 460.233 459.105 211.248 -28246.4
1325000 458.88 459.068 210.627 -28246.1
1325100 458.575 459.728 210.487 -28246
1325200 459.803 457.669 211.051 -28246
1325300 459.671 459.264 210.99 -28245.5
1325400 459.964 456.669 211.125 -28245.1
1325500 460.799 457.378 211.508 -28245.1
1325600 462.605 457.203 212.337 -28245.4
1325700 463.571 456.011 212.78 -28245.6
1325800 461.42 457.881 211.793 -28244.9
1325900 462.277 457.111 212.186 -28245
1326000 463.966 456.464 212.961 -28245.9
1326100 459.226 454.894 210.786 -28244.3
1326200 462.09 460.766 212.101 -28246
1326300 459.642 456.818 210.977 -28245
1326400 461.558 456.991 211.856 -28245.9
1326500 460.967 458.724 211.585 -28245.8
1326600 461.006 457.944 211.603 -28246.1
1326700 458.542 459.698 210.472 -28245.6
1326800 458.566 458.794 210.483 -28246
1326900 458.69 460.306 210.54 -28246
1327000 460.1 459.115 211.187 -28246.1
1327100 460.796 456.873 211.507 -28245.8
1327200 460.295 457.513 211.277 -28245.5
1327300 461.043 458.432 211.62 -28245.9
1327400 457.344 456.429 209.922 -28244.4
1327500 461.027 459.986 211.613 -28246.2
1327600 460.935 457.61 211.571 -28245.8
1327700 461.041 457.991 211.619 -28245.9
1327800 460.707 458.509 211.466 -28245.9
1327900 461.639 458.345 211.893 -28246.2
1328000 459.838 459.321 211.067 -28245.2
1328100 461.08 457.811 211.637 -28245.4
1328200 462.12 457.614 212.114 -28245.5
1328300 461.292 455.635 211.734 -28244.8
1328400 461.844 457.072 211.988 -28245.1
1328500 461.464 456.357 211.813 -28244.8
1328600 462.556 456.313 212.314 -28245.3
1328700 462.024 455.82 212.07 -28245.5
1328800 460.586 458.51 211.41 -28245.3
1328900 460.932 458.625 211.569 -28245.8
1329000 460.376 457.959 211.314 -28245.5
1329100 461.437 457.697 211.801 -28245.8
1329200 460.652 459.034 211.44 -28245.8
1329300 460.705 458.212 211.465 -28246.2
1329400 458.885 459.662 210.63 -28245.7
1329500 459.5 457.852 210.912 -28245.9
1329600 460.662 459.39 211.445 -28246.5
1329700 458.15 456.724 210.292 -28245.4
1329800 459.499 460.246 210.911 -28246.5
1329900 457.639 459.602 210.057 -28246.1
1330000 459.266 460.795 210.804 -28247
1330100 457.704 460.077 210.088 -28246.5
1330200 459.321 459.406 210.83 -28247
1330300 457.982 458.518 210.215 -28246.4
1330400 456.851 461.076 209.696 -28246.4
1330500 455.547 459.496 209.098 -28246
1330600 458.889 461.084 210.631 -28247.1
1330700 457.702 459.304 210.086 -28246.1
1330800 460.595 458.286 211.414 -28247.1
1330900 458.772 460.172 210.578 -28246.3
1331000 458.414 458.438 210.413 -28246.1
1331100 459.189 461.142 210.769 -28246.6
1331200 458.232 459.667 210.33 -28246.2
1331300 459.327 461.454 210.832 -28246.6
1331400 460.16 458.669 211.215 -28246.6
1331500 459.209 460.006 210.778 -28246
1331600 458.94 458.792 210.655 -28245.8
1331700 459.405 458.25 210.868 -28245.9
1331800 460.23 459.355 211.247 -28246.5
1331900 459.067 459.123 210.713 -28246.3
1332000 458.29 459.812 210.356 -28246.3
1332100 458.923 461.117 210.647 -28246.7
1332200 457.606 460.767 210.042 -28246.1
1332300 460.648 459.852 211.439 -28246.9
1332400 459.86 460.181 211.077 -28246.3
1332500 461.052 460.221 211.624 -28246.4
1332600 460.149 457.064 211.21 -28245.5
1332700 460.965 456.697 211.584 -28245.7
1332800 460.846 459.207 211.53 -28245.8
1332900 458.191 458.38 210.311 -28244.8
1333000 462.677 458.199 212.37 -28246.9
1333100 459.295 459.358 210.817 -28245.8
1333200 457.238 457.954 209.874 -28245.2
1333300 460.84 460.319 211.527 -28246.8
1333400 458.525 457.738 210.464 -28245.5
1333500 459.58 458.615 210.949 -28246
1333600 460.372 459.063 211.312 -28246.2
1333700 459.672 457.772 210.991 -28246
1333800 458.063 459.862 210.252 -28245.6
1333900 459.305 460.091 210.822 -28246.4
1334000 458.348 459.005 210.383 -28245.7
1334100 460.934 459.293 211.57 -28246.5
1334200 460.862 459.266 211.537 -28246.3
1334300 460.582 457.853 211.408 -28246
1334400 461.088 458.891 211.641 -28246
1334500 459.995 458.04 211.139 -28245.4
1334600 461.122 454.937 211.656 -28245.8
1334700 459.53 461.223 210.925 -28245.7
1334800 458.914 460.828 210.643 -28245.8
1334900 460.24 458.59 211.251 -28246.2
1335000 460.949 456.692 211.577 -28246.1
1335100 458.767 458.391 210.575 -28245.3
1335200 459.994 457.914 211.138 -28246
1335300 459.066 458.603 210.713 -28245.9
1335400 459.153 458.894 210.753 -28246.1
1335500 458.971 461.171 210.669 -28246.5
1335600 459.211 458.689 210.779 -28246.8
1335700 457.222 461.009 209.866 -28246
1335800 459.772 460.331 211.037 -28246.8
1335900 459.029 460.26 210.695 -28246.6
1336000 459.04 459.966 210.701 -28246.5
1336100 459.276 460.208 210.809 -28246.3
1336200 459.949 458.066 211.118 -28246.5
1336300 460 458.82 211.141 -28246.7
1336400 459.07 461.495 210.714 -28246.6
1336500 458.016 459.517 210.231 -28245.9
1336600 459.457 459.961 210.892 -28246.6
1336700 457.525 458.298 210.005 -28246
1336800 457.947 460.535 210.199 -28246.7
1336900 458.771 462.825 210.577 -28246.9
1337000 459.059 458.649 210.71 -28246.2
1337100 458.688 457.63 210.539 -28245.6
1337200 461.201 458.512 211.692 -28246.3
1337300 461.17 458.387 211.678 -28246
1337400 459.674 458.539 210.991 -28245.6
1337500 459.517 458.819 210.92 -28245.7
1337600 460.884 459.863 211.547 -28246.3
1337700 459.869 457.928 211.081 -28245.9
1337800 460.001 456.809 211.142 -28245.9
1337900 458.592 460.033 210.495 -28245.8
1338000 459.969 458.795 211.127 -28246.7
1338100 458.297 460.34 210.36 -28246.5
1338200 457.315 459.907 209.909 -28246.6
1338300 457.469 462.092 209.979 -28247.1
1338400 457.072 461.36 209.797 -28246.9
1338500 458.709 459.886 210.549 -28247.6
1338600 455.968 460.902 209.291 -28246.8
1338700 456.092 461.802 209.347 -28246.7
1338800 457.418 460.44 209.956 -28246.6
1338900 458.912 458.513 210.642 -28246.6
1339000 459.735 460.941 211.019 -28246.6
1339100 459.138 460.075 210.746 -28246.3
1339200 459.753 457.195 211.028 -28246.2
1339300 460.343 459.037 211.299 -28246.5
1339400 457.499 460.345 209.993 -28245.1
1339500 461.54 456.755 211.848 -28246.4
1339600 460.205 458.343 211.235 -28245.9
1339700 460.627 459.703 211.429 -28246.5
1339800 458.372 458.266 210.394 -28246
1339900 458.018 462.094 210.232 -28246.6
1340000 456.34 460.689 209.462 -28246
1340100 459.513 459.937 210.918 -28247.1
1340200 458.43 460.463 210.421 -28246.5
1340300 459.167 461.773 210.759 -28247.1
1340400 458.746 459.644 210.566 -28247
1340500 458.005 461.987 210.226 -28246.7
1340600 459.847 460.966 211.071 -28247.3
1340700 458.271 459.999 210.348 -28246.3
1340800 458.052 458.991 210.247 -28245.9
1340900 459.864 459.391 211.079 -28246.7
1341000 460.113 461.442 211.193 -28247.1
1341100 457.734 459.128 210.101 -28246.2
1341200 458.307 459.883 210.364 -28246.2
1341300 459.792 458.85 211.046 -28246.8
1341400 458.269 460.012 210.347 -28246.1
1341500 458.198 460.493 210.314 -28246.1
1341600 458.729 458.1 210.558 -28246.4
1341700 459.196 461.436 210.772 -28246.6
1341800 459.019 459.035 210.691 -28246.4
1341900 458.342 459.683 210.38 -28246.3
1342000 458.774 459.954 210.579 -28246.4
1342100 457.868 459.53 210.163 -28245.7
1342200 460.19 458.081 211.229 -28246.2
1342300 460.697 457.246 211.461 -28246
1342400 460.925 457.583 211.566 -28246
1342500 459.595 458.584 210.956 -28245.9
1342600 458.439 458.455 210.425 -28245.6
1342700 459.522 460.919 210.922 -28246.2
1342800 459.728 457.213 211.016 -28245.9
1342900 459.757 457.348 211.03 -28245.7
1343000 460.477 458.751 211.36 -28246.2
1343100 458.634 459.162 210.514 -28246.1
1343200 458.442 459.861 210.426 -28246.4
1343300 457.352 459.797 209.926 -28246
1343400 458.971 458.522 210.669 -28246.6
1343500 458.172 459.811 210.302 -28246.1
1343600 461.19 461.14 211.687 -28247.5
1343700 456.596 461.202 209.579 -28245.6
1343800 460.899 458.83 211.554 -28247
1343900 462.066 460.229 212.089 -28246.9
1344000 459.545 457.312 210.933 -28245.6
1344100 459.237 457.979 210.791 -28245.7
1344200 458.709 459.473 210.549 -28245.7
1344300 460.423 458.356 211.335 -28246.3
1344400 459.355 461.117 210.845 -28246
1344500 460.228 456.727 211.246 -28246.1
1344600 459.152 459.002 210.752 -28245.4
1344700 460.757 458.036 211.489 -28246
1344800 460.043 457.329 211.161 -28245.6
1344900 458.578 457.678 210.489 -28245.1
1345000 461.808 460.037 211.971 -28246.6
1345100 461.206 458.675 211.695 -28246.2
1345200 460.319 459.337 211.288 -28245.7
1345300 460.914 459.004 211.561 -28245.7
1345400 460.475 457.035 211.359 -28245.6
1345500 460.601 458.556 211.417 -28245.9
1345600 459.776 458.971 211.039 -28245.6
1345700 460.499 459.239 211.37 -28246.3
1345800 458.662 458.021 210.527 -28245.7
1345900 459.814 462.114 211.056 -28246.5
1346000 459.395 458.475 210.864 -28246.4
1346100 458.333 459.483 210.376 -28245.9
1346200 459.477 457.783 210.901 -28246.4
1346300 458.174 460.596 210.303 -28246.1
1346400 458.911 458.517 210.642 -28246.6
1346500 458.569 459.916 210.484 -28246.6
1346600 459.229 461.838 210.787 -28246.9
1346700 457.506 459.507 209.997 -28246.3
1346800 457.371 460.139 209.934 -28246.4
1346900 456.886 458.943 209.712 -28246.4
1347000 458.391 462.527 210.403 -28247
1347100 458.56 460.947 210.48 -28246.6
1347200 458.574 458.456 210.487 -28246
1347300 460.949 459.888 211.577 -28246.6
1347400 460.881 458.575 211.546 -28246.7
1347500 457.853 459.346 210.156 -28245.6
1347600 459.753 459.256 211.028 -28246.4
1347700 458.861 460.06 210.618 -28245.9
1347800 459.253 458.22 210.799 -28245.5
1347900 461.096 456.473 211.644 -28245.8
1348000 460.721 457.12 211.472 -28245.3
1348100 461.369 456.426 211.77 -28245.5
1348200 460.049 458.392 211.164 -28245.1
1348300 461.025 457.099 211.612 -28245.8
1348400 460.41 460.618 211.329 -28246.1
1348500 459.567 459.284 210.943 -28246.2
1348600 460.102 459.982 211.188 -28246.9
1348700 458.746 461.176 210.566 -28246.8
1348800 458.015 460.021 210.23 -28246.7
1348900 457.051 460.972 209.788 -28246.3
1349000 457.621 460.548 210.05 -28246.2
1349100 460.094 460.623 211.184 -28246.9
1349200 459.568 458.348 210.943 -28246.3
1349300 459.697 459.216 211.002 -28246.6
1349400 458.474 459.77 210.441 -28246.3
1349500 457.707 459.468 210.089 -28246
1349600 458.284 459.564 210.354 -28246.2
1349700 458.139 458.858 210.287 -28245.7
1349800 461.438 459.891 211.801 -28247
1349900 459.383 458.613 210.858 -28246
1350000 461.089 459.944 211.641 -28246.5
1350100 459.019 458.293 210.691 -28245.3
1350200 460.865 456.279 211.538 -28245.7
1350300 459.293 456.724 210.817 -28245
1350400 461.368 458.579 211.769 -28246.2
1350500 458.699 457.833 210.544 -28245.5
1350600 460.176 460.477 211.222 -28246.7
1350700 459.189 460.579 210.769 -28246.6
1350800 458.904 458.551 210.638 -28246.6
1350900 455.921 459.736 209.269 -28245.7
1351000 457.336 459.72 209.919 -28246.4
1351100 457.739 458.333 210.103 -28246.6
1351200 457.956 460.664 210.203 -28246.9
1351300 457.974 461.886 210.211 -28247.1
1351400 459.144 464.11 210.748 -28247.9
1351500 457.128 460.508 209.823 -28246.6
1351600 458.616 459.452 210.506 -28246.9
1351700 457.656 460.526 210.065 -28246.4
1351800 459.656 459.388 210.983 -28247.1
1351900 458.891 460.432 210.632 -28247
1352000 455.682 460.93 209.159 -28245.9
1352100 459.315 462.489 210.827 -28247.4
1352200 457.705 458.719 210.088 -28246.2
1352300 458.877 459.203 210.626 -28246.6
1352400 457.02 459.809 209.773 -28245.6
1352500 459.983 459.302 211.134 -28246.5
1352600 459.407 459.082 210.869 -28245.9
1352700 461.424 459.044 211.795 -28246.5
1352800 461.859 459.708 211.994 -28246.7
1352900 459.606 456.938 210.96 -28246.1
1353000 457.612 461.618 210.045 -28245.8
1353100 458.131 460.524 210.284 -28246.4
1353200 458.872 459.646 210.623 -28246.5
1353300 459.77 459.598 211.036 -28246.6
1353400 459.466 460.768 210.896 -28246.3
1353500 459.22 458.634 210.783 -28246.1
1353600 460.93 460.519 211.568 -28247
1353700 458.937 458.828 210.653 -28246.3
1353800 457.743 460.734 210.105 -28245.9
