# Time-averaged data for fix relax3
# TimeStep c_Tup c_Tdown c_allke c_allpe
1283100 455.572 460.449 209.109 -28247.2
1283200 456.323 458.39 209.454 -28247.4
1283300 456.641 459.814 209.6 -28247.3
1283400 457.506 458.338 209.997 -28247.4
1283500 455 457.679 208.846 -28246.3
1283600 457.085 458.406 209.803 -28247.5
1283700 456.529 460.496 209.548 -28247.5
1283800 455.761 458.451 209.195 -28247.5
1283900 454.546 460.376 208.638 -28247.3
1284000 455.904 461.07 209.261 -28248
1284100 455.4 460.337 209.03 -28247.4
1284200 454.783 457.811 208.747 -28246.7
1284300 458.097 460.218 210.268 -28248.1
1284400 455.288 457.893 208.978 -28246.7
1284500 455.858 458.678 209.24 -28246.7
1284600 458.498 459.747 210.452 -28247.9
1284700 455.511 459.329 209.081 -28246.9
1284800 456.136 459.677 209.368 -28247.2
1284900 455.667 457.985 209.152 -28246.7
1285000 458.671 459.717 210.531 -28247.8
1285100 454.807 457.145 208.758 -28245.9
1285200 458.698 459.579 210.544 -28247.5
1285300 458.363 458.486 210.39 -28247.1
1285400 457.141 457.218 209.829 -28246.5
1285500 456.264 457.3 209.427 -28246.4
1285600 456.557 460.422 209.561 -28246.8
1285700 456.723 457.219 209.637 -28246.9
1285800 457.843 458.672 210.151 -28247.7
1285900 455.548 461.731 209.098 -28247.7
1286000 453.93 460.931 208.355 -28247.6
1286100 454.114 461.608 208.439 -28247.8
1286200 456.247 460.015 209.419 -28248.5
1286300 454.282 462.37 208.517 -28248
1286400 454.721 461.205 208.718 -28248.1
1286500 453.857 460.161 208.322 -28247.7
1286600 455.7 462.02 209.168 -28248.5
1286700 454.768 462.196 208.74 -28248.3
1286800 453.613 459.249 208.209 -28247.9
1286900 454.17 460.998 208.465 -28248.3
1287000 452.651 462.088 207.768 -28248
1287100 454.478 462.281 208.606 -28249.2
1287200 451.424 462.106 207.205 -28248
1287300 454.311 463.798 208.53 -28248.8
1287400 454.128 460.739 208.446 -28247.9
1287500 455.211 459.141 208.943 -28247.8
1287600 455.99 459.182 209.3 -28247.8
1287700 454.973 459.275 208.834 -28247
1287800 456.263 458.249 209.426 -28247.4
1287900 456.525 458.479 209.546 -28247.3
1288000 455.608 458.96 209.125 -28247.2
1288100 455.729 459.944 209.181 -28247.5
1288200 456.851 459.734 209.696 -28248
1288300 455.911 460.691 209.264 -28247.8
1288400 453.75 459.486 208.272 -28247
1288500 455.294 460.24 208.981 -28247.9
1288600 453.776 460.801 208.285 -28247.7
1288700 454.992 459.272 208.842 -28248.5
1288800 453.388 461.674 208.106 -28248
1288900 453.826 462.17 208.308 -28248
1289000 454.763 460.541 208.737 -28248.3
1289100 454.94 461.279 208.819 -28248.4
1289200 453.194 459.161 208.017 -28247.5
1289300 453.39 461.066 208.107 -28247.8
1289400 454.64 460.886 208.681 -28248.6
1289500 452.709 461.338 207.795 -28247.9
1289600 454.72 459.158 208.718 -28248.7
1289700 453.98 462.022 208.378 -28248.5
1289800 453.215 462.875 208.027 -28248.4
1289900 453.944 461.999 208.361 -28248.4
1290000 453.584 461.124 208.196 -28247.7
1290100 454.589 459.469 208.657 -28247.3
1290200 457.451 458.332 209.971 -28247.8
1290300 457.67 458.158 210.072 -28247.6
1290400 455.737 458.249 209.185 -28246.7
1290500 457.016 458.359 209.772 -28247.2
1290600 456.828 458.392 209.685 -28247.4
1290700 455.728 458.847 209.18 -28247.2
1290800 454.97 460.492 208.832 -28247.2
1290900 455.526 458.491 209.088 -28247.6
1291000 454.977 460.329 208.836 -28247.3
1291100 455.295 457.774 208.982 -28247.4
1291200 454.804 458.665 208.756 -28247.3
1291300 454.169 460.708 208.465 -28246.9
1291400 456.836 459.59 209.689 -28247.6
1291500 456.256 458.47 209.423 -28246.9
1291600 457.839 458.693 210.149 -28247.4
1291700 458.139 457.14 210.287 -28247.3
1291800 455.675 458.351 209.156 -28245.9
1291900 458.258 456.77 210.342 -28246.9
1292000 457.999 457.336 210.223 -28247
1292100 455.907 459.088 209.262 -28246.5
1292200 456.42 458.649 209.498 -28247
1292300 457.464 458.146 209.977 -28247.6
1292400 455.76 460.365 209.195 -28247.2
1292500 455.885 459.168 209.252 -28247.5
1292600 454.519 459.254 208.626 -28246.9
1292700 455.951 460.112 209.283 -28247.3
1292800 456.13 457.605 209.365 -28247.2
1292900 457.133 460.402 209.825 -28247.6
1293000 457.345 457.794 209.922 -28247.6
1293100 455.108 460.755 208.896 -28246.9
1293200 456.605 460.621 209.583 -28247.8
1293300 454.614 458.755 208.669 -28247.2
1293400 455.587 460.108 209.116 -28247.6
1293500 453.758 458.836 208.276 -28246.7
1293600 456.366 460.867 209.473 -28247.6
1293700 457.027 457.656 209.777 -28247.4
1293800 456.551 458.166 209.558 -28246.9
1293900 455.544 459.579 209.096 -28246.5
1294000 457.779 457.774 210.122 -28247.2
1294100 456.967 458.537 209.749 -28246.6
1294200 457.658 458.054 210.066 -28246.8
1294300 458.336 459.127 210.377 -28247.1
1294400 457.933 457.413 210.193 -28247.3
1294500 455.732 460.233 209.182 -28246.5
1294600 457.554 457.579 210.019 -28247.2
1294700 455.041 458.446 208.865 -28246.2
1294800 456.743 460.028 209.646 -28247.1
1294900 457.56 457.313 210.021 -28247
1295000 457.379 458.198 209.938 -28247
1295100 455.746 459.258 209.189 -28246.5
1295200 457.909 458.094 210.182 -28247.1
1295300 457.926 457.023 210.189 -28246.8
1295400 456.651 458.69 209.604 -28246.3
1295500 457.164 457.949 209.839 -28246.5
1295600 458.13 458.088 210.283 -28247
1295700 458.004 458.221 210.225 -28247.1
1295800 456.301 459.64 209.443 -28246.7
1295900 457.188 458.74 209.851 -28247.2
1296000 455.049 456.848 208.869 -28246
1296100 457.217 458.351 209.864 -28246.9
1296200 456.046 459.042 209.327 -28246.5
1296300 457.935 459.04 210.193 -28247.2
1296400 457.696 457.564 210.084 -28246.9
1296500 457.326 459.339 209.914 -28246.5
1296600 458.622 456.447 210.509 -28246.5
1296700 459.347 456.508 210.842 -28246.7
1296800 457.78 456.274 210.122 -28246.1
1296900 457.797 457.383 210.13 -28246.5
1297000 456.73 458.816 209.64 -28246.3
1297100 458.327 457.247 210.374 -28246.9
1297200 457.82 458.852 210.141 -28246.9
1297300 456.986 457.396 209.758 -28246.5
1297400 456.042 457.227 209.324 -28246.1
1297500 457.499 457.593 209.993 -28246.9
1297600 456.47 456.684 209.521 -28246.4
1297700 456.686 460.225 209.62 -28247
1297800 457.104 457.294 209.812 -28247.4
1297900 454.24 460.111 208.497 -28246.6
1298000 456.464 460.345 209.518 -28247.7
1298100 456.616 458.058 209.588 -28247.4
1298200 456.34 458.653 209.461 -28247
1298300 456.934 458.669 209.734 -28247.2
1298400 456.168 457.604 209.382 -28246.9
1298500 456.737 457.857 209.644 -28246.9
1298600 456.319 459.182 209.452 -28247.2
1298700 456.333 459.183 209.458 -28247.7
1298800 454.355 460.323 208.55 -28246.9
1298900 455.355 458.472 209.009 -28247.2
1299000 455.735 458.248 209.184 -28247.1
1299100 456.315 458.238 209.45 -28247.5
1299200 455.599 460.237 209.121 -28247.4
1299300 454.78 458.51 208.745 -28246.9
1299400 456.402 459.803 209.49 -28247.4
1299500 456.228 459.261 209.41 -28247.1
1299600 457.942 459.379 210.197 -28247.3
1299700 457.102 457.727 209.811 -28246.8
1299800 457.136 456.456 209.827 -28246.6
1299900 457.518 458.688 210.002 -28246.7
1300000 457.341 456.52 209.921 -28246.6
1300100 457.438 458.05 209.965 -28247
1300200 455.326 459.411 208.996 -28246.4
1300300 458.195 457.794 210.313 -28247.8
1300400 454.297 459.845 208.524 -28246.5
1300500 457.857 459.518 210.158 -28248.3
1300600 456.073 460.898 209.339 -28247.7
1300700 455.038 460.515 208.864 -28247
1300800 456.458 458.345 209.515 -28246.9
1300900 457.958 458.307 210.204 -28247.3
1301000 456.675 458.446 209.615 -28246.6
1301100 457.147 457.652 209.832 -28246.9
1301200 458.355 460.535 210.386 -28248
1301300 455.54 459.028 209.094 -28246.9
1301400 456.342 458.674 209.462 -28247.3
1301500 455.361 458.589 209.012 -28246.6
1301600 457.083 457.359 209.802 -28247.4
1301700 455.621 460.665 209.132 -28247.2
1301800 455.754 459.253 209.192 -28247.5
1301900 455.141 459.604 208.911 -28247.4
1302000 454.917 460.457 208.808 -28247.4
1302100 455.636 460.611 209.138 -28247.5
1302200 455.426 457.955 209.042 -28247.1
1302300 456.566 458.615 209.565 -28247.4
1302400 455.742 458.41 209.187 -28246.8
1302500 457.529 458.436 210.007 -28247.4
1302600 456.682 460.301 209.618 -28247.1
1302700 456.158 458.214 209.378 -28246.8
1302800 456.506 458.43 209.537 -28246.8
1302900 457.749 457.841 210.108 -28247
1303000 458.268 457.301 210.347 -28247.2
1303100 456.885 460.079 209.711 -28247
1303200 456.791 456.734 209.669 -28246.8
1303300 456.72 459.267 209.636 -28246.9
1303400 456.836 458.032 209.689 -28247
1303500 456.273 457.662 209.43 -28247.1
1303600 455.926 459.67 209.271 -28247.4
1303700 455.447 460.535 209.051 -28247.6
1303800 455.192 460.829 208.935 -28248
1303900 454.524 461.089 208.628 -28247.6
1304000 455.596 458.684 209.12 -28247.4
1304100 457.135 459.816 209.826 -28247.8
1304200 455.666 458.753 209.152 -28247.3
1304300 454.996 458.624 208.845 -28247.3
1304400 455.482 460.614 209.068 -28247.7
1304500 456.222 460.963 209.407 -28248
1304600 455.254 460.154 208.963 -28247.6
1304700 455.761 460.611 209.196 -28247.9
1304800 455.61 460.115 209.126 -28247.8
1304900 455.338 459.124 209.001 -28247.9
1305000 453.767 462.232 208.28 -28247.4
1305100 455.932 459.483 209.274 -28248.1
1305200 456.054 460.94 209.33 -28248.1
1305300 455.105 460.633 208.895 -28247.3
1305400 456.108 458.582 209.355 -28247.3
1305500 456.825 458.946 209.684 -28247.2
1305600 456.423 456.213 209.499 -28246.7
1305700 456.456 457.717 209.514 -28246.7
1305800 457.367 459.319 209.933 -28247.3
1305900 456.623 458.26 209.591 -28246.9
1306000 459.01 457.264 210.687 -28247.6
1306100 455.733 458.108 209.183 -28246.6
1306200 457.53 459.35 210.008 -28248.1
1306300 455.059 460.998 208.873 -28247.5
1306400 454.408 459.906 208.575 -28247.6
1306500 454.861 459.781 208.782 -28248.1
1306600 454.799 461.462 208.754 -28248.2
1306700 455.185 461.087 208.931 -28248.7
1306800 452.425 460.987 207.664 -28247.8
1306900 452.391 460.851 207.649 -28247.6
1307000 455.939 460.126 209.277 -28248.8
1307100 453.188 461.083 208.015 -28247.6
1307200 453.565 459.42 208.187 -28247.7
1307300 456.051 460.883 209.329 -28248.4
1307400 454.475 459.742 208.605 -28247.5
1307500 455.407 458.908 209.033 -28247.7
1307600 456.005 459.65 209.308 -28247.7
1307700 455.422 457.628 209.04 -28247.4
1307800 455.858 459.508 209.24 -28247.5
1307900 454.995 459.871 208.844 -28247.2
1308000 455.933 459.766 209.274 -28247.7
1308100 456.123 458.436 209.362 -28247.6
1308200 454.869 458.683 208.786 -28247.1
1308300 456.361 460.503 209.471 -28248.2
1308400 454.914 460.097 208.807 -28247.8
1308500 453.873 459.192 208.329 -28247.6
1308600 455.015 459.858 208.853 -28248.4
1308700 452.705 461.456 207.793 -28247.9
1308800 453.473 461.845 208.145 -28248.5
1308900 453.499 461.737 208.157 -28248.6
1309000 454.171 460.441 208.466 -28248.8
1309100 452.222 462.227 207.571 -28247.9
1309200 453.664 460.23 208.233 -28248
1309300 454.834 461.623 208.77 -28248.2
1309400 455.095 459.931 208.89 -28248.1
1309500 455.857 459.338 209.24 -28248.2
1309600 455.176 460.349 208.927 -28247.8
1309700 454.083 460.072 208.425 -28247.4
1309800 454.651 460.133 208.686 -28247.5
1309900 456.829 458.537 209.686 -28248.3
1310000 454.531 459.235 208.631 -28247.1
1310100 454.735 460.539 208.725 -28247.1
1310200 457.71 459.864 210.09 -28248.2
1310300 454.096 459.034 208.431 -28246.7
1310400 456.202 457.044 209.398 -28247
1310500 457.955 457.637 210.202 -28247.2
1310600 457.192 457.317 209.853 -28246.7
1310700 457.276 458.486 209.891 -28247.2
1310800 455.814 458.385 209.22 -28246.8
1310900 457.549 459.849 210.016 -28248.3
1311000 453.537 459.546 208.175 -28246.8
1311100 454.268 459.998 208.51 -28247.3
1311200 456.334 460.24 209.459 -28248.3
1311300 455.756 461.223 209.193 -28248.2
1311400 455.533 461.061 209.091 -28248
1311500 454.141 459.865 208.452 -28247.3
1311600 455.681 459.368 209.159 -28248
1311700 455.626 458.749 209.133 -28247.8
1311800 455.461 462.181 209.058 -28247.8
1311900 455.404 460.157 209.032 -28247.7
1312000 454.506 459.401 208.619 -28247.2
1312100 456.226 458.794 209.409 -28248
1312200 454.123 459.686 208.444 -28247
1312300 456.35 460.927 209.466 -28247.9
1312400 454.838 460.214 208.772 -28247.1
1312500 456.261 459.42 209.425 -28247.1
1312600 457.561 457.004 210.022 -28246.8
1312700 457.352 458.989 209.926 -28246.7
1312800 456.793 458.059 209.669 -28246.5
1312900 458.28 458.515 210.352 -28247.4
1313000 457.058 459.4 209.791 -28247.4
1313100 455.549 459.919 209.098 -28247.3
1313200 454.959 459.846 208.827 -28247
1313300 457.072 459.043 209.797 -28247.7
1313400 456.885 458.83 209.712 -28247.8
1313500 453.72 460.847 208.259 -28247
1313600 455.71 460.718 209.172 -28248.1
1313700 454.607 461.221 208.666 -28247.6
1313800 454.435 460.236 208.587 -28247.2
1313900 456.839 459.373 209.69 -28247.6
1314000 456.778 459.472 209.662 -28247.4
1314100 456.455 458.541 209.514 -28246.8
1314200 455.966 458.198 209.29 -28246.4
1314300 458.27 458.595 210.347 -28247.1
1314400 458.387 458.476 210.401 -28246.6
1314500 458.794 456.827 210.588 -28246.5
1314600 458.707 458.561 210.548 -28246.6
1314700 457.047 457.771 209.786 -28245.7
1314800 459.464 456.129 210.895 -28246.4
1314900 458.812 456.619 210.596 -28246.2
1315000 459.455 456.937 210.891 -28246.6
1315100 458.757 456.35 210.571 -28246.6
1315200 456.911 459.244 209.723 -28246.4
1315300 456.94 457.906 209.737 -28246.9
1315400 457.219 459.928 209.865 -28247.4
1315500 454.146 459.03 208.454 -28246.2
1315600 456.362 456.689 209.472 -28247
1315700 455.825 459.356 209.225 -28247
1315800 456.293 457.536 209.44 -28246.9
1315900 457.059 459.296 209.791 -28246.9
1316000 458.078 457.051 210.259 -28246.7
1316100 458.507 457.041 210.456 -28246.8
1316200 457.672 457.988 210.073 -28246.7
1316300 457.223 458.183 209.867 -28247
1316400 456.408 458.97 209.492 -28246.9
1316500 455.502 457.963 209.077 -28246.7
1316600 456.963 457.149 209.747 -28247.3
1316700 457.422 459.634 209.958 -28247.9
1316800 454.408 459.642 208.575 -28247.2
1316900 454.617 459.152 208.67 -28247.9
1317000 454.019 461.783 208.396 -28248.3
1317100 453.221 460.533 208.03 -28248.4
1317200 452.09 463.23 207.51 -28248.3
1317300 452.407 461.731 207.656 -28248.5
1317400 453.442 462.702 208.131 -28248.9
1317500 451.51 460.765 207.244 -28247.9
1317600 453.784 461.525 208.288 -28248.7
1317700 453.695 460.543 208.247 -28248.1
1317800 455.08 459.716 208.883 -28248.2
1317900 453.75 459.057 208.273 -28247
1318000 457.178 460.341 209.846 -28247.8
1318100 455.536 458.079 209.092 -28246.4
1318200 458.287 457.094 210.355 -28247.1
1318300 457.142 455.373 209.83 -28246.4
1318400 458.495 458.477 210.45 -28247.4
1318500 457.611 458.46 210.045 -28247.6
1318600 455.576 460.407 209.111 -28247
1318700 455.367 457.815 209.015 -28247.3
1318800 453.532 461.396 208.172 -28246.6
1318900 456.141 458.941 209.37 -28247.4
1319000 456.251 457.839 209.421 -28247.4
1319100 457.271 459.508 209.889 -28247.9
1319200 455.385 458.198 209.023 -28247.1
1319300 455.047 462.415 208.868 -28247.5
1319400 454.347 461.688 208.546 -28247.2
1319500 457.029 458.348 209.778 -28247.8
1319600 456.255 459.723 209.422 -28247
1319700 456.273 456.834 209.431 -28246.8
1319800 458.564 457.748 210.482 -28247.7
1319900 454.701 460.119 208.709 -28246.4
1320000 457.304 459.169 209.904 -28247.7
1320100 457.595 461.189 210.037 -28248.2
1320200 454.794 460.533 208.752 -28247.4
1320300 454.942 460.027 208.82 -28247.5
1320400 455.137 460.827 208.909 -28247.7
1320500 455.216 459.134 208.945 -28247.8
1320600 453.312 461.812 208.071 -28247
1320700 456.785 459.939 209.665 -28248.3
1320800 455.697 459.98 209.166 -28247.6
1320900 455.499 459.818 209.075 -28247.4
1321000 455.043 459.052 208.866 -28247.1
1321100 455.994 459.564 209.302 -28247.2
1321200 456.81 458.513 209.677 -28247.2
1321300 457.526 457.899 210.006 -28247
1321400 457.26 457.359 209.884 -28246.7
1321500 457.075 458.911 209.799 -28246.2
1321600 458.859 458.45 210.618 -28246.6
1321700 458.448 455.793 210.429 -28246
1321800 459.034 455.544 210.698 -28246.1
1321900 458.231 457.235 210.329 -28245.9
1322000 458.161 455.999 210.297 -28246
1322100 458.416 458.197 210.414 -28246.4
1322200 458.288 456.742 210.356 -28246.4
1322300 456.149 456.296 209.374 -28245.7
1322400 458.717 456.904 210.552 -28246.9
1322500 457.933 457.66 210.192 -28246.8
1322600 456.877 459.685 209.708 -28247
1322700 455.84 459.472 209.232 -28246.8
1322800 457.585 458.034 210.033 -28247.5
1322900 456.692 458.812 209.623 -28247
1323000 457.271 459.333 209.889 -28247.1
1323100 455.797 458.83 209.212 -28246.7
1323200 456.324 457.408 209.454 -28246.7
1323300 457.913 458.865 210.183 -28247.4
1323400 456.921 457.99 209.728 -28247
1323500 455.864 458.546 209.243 -28246.7
1323600 456.51 459.332 209.539 -28247.1
1323700 456.434 459.366 209.505 -28247
1323800 456.369 457.416 209.475 -28246.4
1323900 457.347 456.896 209.924 -28246.3
1324000 458.585 456.79 210.492 -28246.6
1324100 458.515 458.276 210.46 -28246.5
1324200 459.127 456.256 210.74 -28246.6
1324300 457.408 455.086 209.951 -28245.8
1324400 457.474 458.306 209.982 -28245.9
1324500 458.982 454.938 210.674 -28246
1324600 460.344 457.024 211.299 -28246.4
1324700 459.053 457.124 210.707 -28246
1324800 459.215 456.076 210.781 -28246.2
1324900 458.709 455.689 210.549 -28246.3
1325000 456.573 458.316 209.568 -28246.1
1325100 457.524 458.517 210.005 -28246.8
1325200 457.305 456.876 209.904 -28246.6
1325300 455.913 457.142 209.265 -28246.1
1325400 458.156 457.195 210.295 -28246.8
1325500 458.4 456.59 210.407 -28246.7
1325600 458.055 457.974 210.249 -28246.9
1325700 454.594 458.027 208.66 -28245.6
1325800 458.303 457.981 210.363 -28247.3
1325900 457.621 457.836 210.049 -28246.9
1326000 456.138 456.395 209.368 -28246.2
1326100 456.065 457.611 209.335 -28246
1326200 458.376 457.525 210.396 -28246.9
1326300 458.73 455.023 210.559 -28246.7
1326400 457.45 457.576 209.971 -28246.1
1326500 456.192 456.278 209.393 -28245.5
1326600 459.592 458.047 210.954 -28246.7
1326700 458.745 456.663 210.565 -28246.2
1326800 459.127 458.401 210.74 -28246.2
1326900 459.412 453.518 210.871 -28245.8
1327000 459.012 454.898 210.688 -28245.4
1327100 459.891 454.678 211.091 -28245.7
1327200 460.28 456.257 211.27 -28245.9
1327300 459.254 454.394 210.799 -28245.5
1327400 457.953 456.484 210.202 -28245.4
1327500 460.329 456.403 211.292 -28246.6
1327600 456.504 455.647 209.537 -28245.2
1327700 457.753 457.043 210.11 -28245.9
1327800 458.955 456.129 210.662 -28246.2
1327900 459.645 457.86 210.979 -28246.4
1328000 459.592 456.121 210.954 -28246.1
1328100 460.668 457.053 211.448 -28246.4
1328200 457.817 455.825 210.139 -28245.2
1328300 461.143 456.818 211.666 -28246.6
1328400 458.752 455.557 210.569 -28245.7
1328500 458.659 457.652 210.526 -28246
1328600 458.4 458.954 210.407 -28246.1
1328700 459.168 455.832 210.759 -28246.4
1328800 459.658 458.177 210.984 -28246.7
1328900 457.52 456.804 210.003 -28246
1329000 458.259 456.561 210.342 -28246.7
1329100 455.758 458.769 209.194 -28246
1329200 456.687 458.129 209.62 -28246.6
1329300 456.895 458.177 209.716 -28246.1
1329400 459.74 456.046 211.022 -28246.5
1329500 460.238 455.861 211.25 -28246.6
1329600 458.635 456.485 210.515 -28246.1
1329700 458.02 458.842 210.232 -28245.9
1329800 458.705 454.061 210.547 -28245.9
1329900 458.511 455.925 210.458 -28245.7
1330000 459.035 458.357 210.699 -28246.2
1330100 458.69 456.588 210.54 -28245.9
1330200 459.897 455.844 211.094 -28246.1
1330300 459.702 457.747 211.004 -28246.2
1330400 458.441 455.487 210.426 -28245.8
1330500 459.453 457.651 210.89 -28246.2
1330600 458.164 455.862 210.298 -28245.4
1330700 459.999 455.929 211.141 -28246.2
1330800 459.067 454.378 210.713 -28245.7
1330900 459.296 457.968 210.818 -28246.1
1331000 460.155 457.314 211.213 -28246.4
1331100 458.376 455.04 210.396 -28245.6
1331200 458.423 456.432 210.417 -28245.9
1331300 458.531 456.504 210.467 -28246.3
1331400 458 457.66 210.223 -28246.5
1331500 457.634 457.122 210.055 -28246.8
1331600 456.664 460.576 209.61 -28246.8
1331700 457.443 458.368 209.967 -28247.3
1331800 456.164 458.203 209.381 -28246.8
1331900 456.337 458.215 209.46 -28246.6
1332000 456.482 459.08 209.527 -28246.8
1332100 457.895 458.006 210.175 -28246.9
1332200 459.023 456.651 210.693 -28246.6
1332300 458.544 457.774 210.473 -28246.1
1332400 459.946 455.548 211.117 -28246.1
1332500 458.509 454.447 210.457 -28245.3
1332600 460.347 456.309 211.301 -28246.2
1332700 459.512 456.254 210.917 -28245.8
1332800 458.018 455.733 210.232 -28245.3
1332900 459.062 455.786 210.711 -28246
1333000 460.459 456.068 211.352 -28246.8
1333100 458.329 456.349 210.374 -28246.1
1333200 457.013 457.209 209.77 -28246
1333300 457.379 458.222 209.938 -28246.5
1333400 458.869 457.887 210.622 -28247.2
1333500 457.003 458.073 209.765 -28246.5
1333600 457.404 459.128 209.95 -28247.2
1333700 457.103 458.131 209.811 -28247.2
1333800 456.331 458.926 209.457 -28246.9
1333900 456.226 458.043 209.409 -28247.1
1334000 455.044 460.381 208.867 -28246.8
1334100 455.742 458.5 209.187 -28246.6
1334200 458.58 458.231 210.489 -28246.8
1334300 459.17 453.896 210.76 -28246.1
1334400 460.461 455.525 211.353 -28246.4
1334500 459.045 457.749 210.703 -28245.9
1334600 457.426 453.778 209.96 -28244.8
1334700 460.603 455.534 211.418 -28246.2
1334800 459.132 456.158 210.743 -28246
1334900 459.317 456.08 210.828 -28246.5
1335000 456.668 456.957 209.612 -28245.8
1335100 457.83 457.942 210.145 -28246.4
1335200 457.565 456.762 210.024 -28246
1335300 459.812 456.751 211.055 -28246.8
1335400 456.953 455.51 209.743 -28245.5
1335500 457.427 456.591 209.96 -28245.9
1335600 459.722 457.659 211.014 -28246.8
1335700 457.057 456.521 209.791 -28245.4
1335800 459.863 454.895 211.079 -28246.5
1335900 458.623 455.084 210.509 -28245.9
1336000 457.641 456.131 210.058 -28245.5
1336100 459.494 456.564 210.909 -28246.4
1336200 460.204 456.732 211.235 -28247.2
1336300 456.799 457.687 209.672 -28246.4
1336400 456.272 457.211 209.43 -28246.7
1336500 457.02 458.752 209.773 -28247
1336600 455.487 457.675 209.07 -28246.3
1336700 456.827 459.31 209.685 -28247.3
1336800 457.96 459.172 210.205 -28248
1336900 456.166 459.177 209.382 -28247.1
1337000 455.88 457.677 209.25 -28246.8
1337100 457.411 458.964 209.953 -28247.3
1337200 455.949 457.495 209.282 -28246.5
1337300 456.711 456.256 209.632 -28246.5
1337400 457.907 456.863 210.18 -28246.9
1337500 457.712 457.9 210.091 -28246.6
1337600 458.98 457.109 210.673 -28246.7
1337700 458.11 455.49 210.274 -28246
1337800 458.399 456.565 210.406 -28245.9
1337900 458.334 455.314 210.376 -28245.6
1338000 459.55 455.42 210.935 -28246
1338100 460.757 455.688 211.489 -28246.7
1338200 456.702 456.568 209.627 -28245.3
1338300 460.025 455.337 211.153 -28246.6
1338400 457.947 456.927 210.199 -28245.8
1338500 458.346 456.412 210.382 -28246.1
1338600 459.263 457.098 210.803 -28246.9
1338700 456.169 456.966 209.383 -28245.7
1338800 458.849 457.394 210.613 -28247
1338900 458.078 458.274 210.259 -28246.9
1339000 455.454 456.341 209.055 -28245.8
1339100 457.521 458.489 210.003 -28246.7
1339200 458.664 459.217 210.528 -28247
1339300 458.724 456.496 210.555 -28246.7
1339400 457.676 457.106 210.075 -28246.1
1339500 459.294 457.27 210.817 -28246.8
1339600 457.224 458.129 209.867 -28245.8
1339700 458.556 455.42 210.478 -28246.1
1339800 459.494 456.506 210.909 -28246.3
1339900 458.433 456.309 210.422 -28245.9
1340000 458.288 456.828 210.356 -28245.4
1340100 459.983 454.567 211.133 -28245.9
1340200 459.751 457.63 211.027 -28245.9
1340300 459.345 456.744 210.841 -28245.8
1340400 461.484 454.573 211.822 -28246.4
1340500 459.202 456.326 210.775 -28245.4
1340600 459.333 456.138 210.835 -28245.9
1340700 458.715 455.36 210.551 -28245.9
1340800 458.116 457.894 210.277 -28246
1340900 459.842 456.881 211.069 -28246.6
1341000 457.915 455.848 210.184 -28245.6
1341100 459.365 456.445 210.85 -28246
1341200 459.322 457.451 210.83 -28245.8
1341300 460.114 454.475 211.194 -28246
1341400 458.448 456.085 210.429 -28245.4
1341500 459.376 456.386 210.855 -28245.9
1341600 460.167 456.818 211.218 -28246.6
1341700 457.064 457.751 209.794 -28245.9
1341800 459.509 459.364 210.916 -28246.8
1341900 458.365 453.987 210.391 -28245.5
1342000 460.931 455.78 211.569 -28246.4
1342100 457.529 456.143 210.007 -28245.1
1342200 460.547 456.074 211.392 -28246.4
1342300 459.606 457.196 210.96 -28246.2
1342400 458.051 456.343 210.247 -28245.7
1342500 459.129 457.944 210.741 -28246.2
1342600 459.558 456.656 210.939 -28246
1342700 459.37 454.113 210.852 -28245.6
1342800 459.959 456.535 211.122 -28245.8
1342900 459.406 456.026 210.869 -28245.5
1343000 459.13 454.913 210.742 -28245.2
1343100 459.964 454.368 211.125 -28245.4
1343200 459.82 455.734 211.059 -28245.6
1343300 460.894 454.605 211.552 -28246.1
1343400 458.418 455.857 210.415 -28245.2
1343500 459.049 456.198 210.705 -28245.4
1343600 460.605 455.562 211.419 -28246.1
1343700 460.138 456.05 211.205 -28246.2
1343800 457.863 456.624 210.16 -28245.2
1343900 459.881 454.283 211.087 -28245.9
1344000 459.969 456.03 211.127 -28245.9
1344100 458.936 455.022 210.653 -28245.3
1344200 458.896 453.407 210.634 -28245.1
1344300 462.287 456.211 212.191 -28246.4
1344400 460.183 454.842 211.225 -28245.4
1344500 459.638 455.431 210.975 -28245.3
1344600 460.391 454.887 211.321 -28245.9
1344700 459.502 456.33 210.913 -28245.6
1344800 458.777 456.492 210.58 -28244.9
1344900 461.592 453.931 211.872 -28245.7
1345000 460.717 453.909 211.47 -28245.3
1345100 460.307 455.247 211.282 -28245.4
1345200 460.79 454.825 211.504 -28245.7
1345300 458.145 454.53 210.29 -28244.9
1345400 459.899 455.639 211.095 -28245.8
1345500 458.397 454.762 210.406 -28245.3
1345600 460.065 454.684 211.171 -28246.1
1345700 459.52 457.468 210.921 -28246.2
1345800 458.579 456.492 210.489 -28245.8
1345900 459.466 455.657 210.896 -28246.2
1346000 459.26 455.516 210.801 -28245.7
1346100 458.35 454.7 210.384 -28245.4
1346200 458.163 455.711 210.298 -28245.4
1346300 461.233 455.485 211.707 -28246.5
1346400 458.686 454.615 210.538 -28245.5
1346500 458.518 456.662 210.461 -28245.5
1346600 458.926 455.939 210.648 -28245.7
1346700 459.424 455.465 210.877 -28245.5
1346800 460.576 453.846 211.406 -28245.5
1346900 460.323 455.162 211.29 -28245.3
1347000 461.2 453.933 211.692 -28245.8
